Address	Length	Type	String
quod:00E0BAA8	00000035	C	7001B208AEB8ED984621AC7DCC13B68D00BB8FEC954F91271ACA
quod:00E0BAE0	000000A5	C	7001D47BA969BC31B3254773C6475F7FEAD32203EC370DB3EB3E487C6573816A50DFA036B4B498EA10DFDC48D1C67EFA0C0B7974E4C5D99C95A50BB291DE900D72F4865D9C094E7865958E860EA9D4F26A62
quod:00E0BB88	00000075	C	7001D9B276F3A93DE9EC6CFD167C31713B685A3796B911435CECC356478FA722FDF84C1DA14EB319566D9DF5DC5F6DD35A435F1E7077B3D71A86
quod:00E0BC00	00000055	C	7001D9B276F3A93DE9ECCE6774ACACD8C012A64592D4E06BE31A17C51687E70BAE9837EA132F17B48F03
quod:00E0BC85	00000028	C	5C64BF6704AE7D00B727235E2F81156121F91C4
quod:00E0BCB0	00000055	C	7001D9B276F3A93DE9ECCE6774ACACD8C012D6BEEC556B906228F2601D57E17EA50237EA132F17B48F03
quod:00E0BD08	00000095	C	7001D9B276F3A93DE9ECF43347A2B7DB05EF74EC2EFD08E933E6A893F6CA0F0ABDACB367B4A277021B0E705DF2325D4C03AA96F5925B99D35DDA2DBF2D411618E8F0ED486826C3FCC491
quod:00E0BDA0	00000085	C	7001D9B276F3A93DE9ECF43347A2B7DB05EFEF9CC916455CDBF4CEB8458F9A00F41E6A71DB3320A51A8DBF29A5FFCC551D9B59590539742804B8C28BA35A9A18971A
quod:00E0BE28	00000065	C	7001D9909F71AF53598E4E63564B4B7FAF07E558E543E46686DA479ED4019DF344D1A58EBEECEFABF7D037EA132F17B48F03
quod:00E0BE90	00000055	C	7001D9909F71AF53598E41CE8C0BFBCF218B0AF3664BA65F3DE2A58EBEECEFABF7D037EA132F17B48F03
quod:00E0BEE8	00000095	C	7001D9B276F3A93DE9ECE0A522EC2E0CB77C454621CB357AA5ED44E6DD9AD5F38165F75F58D2EF672B110CD82D030D088017CE6774ACACD8C012C568D5806A1AADB4B1758A798B29169E
quod:00E0BF80	00000075	C	7001D9B276F3A93DE9EC4A801C5BFCEDD10F4452AA53C52BA49818A084E9855D0DA7C0F9CD933FF8BAB699D8ED4F1E93F4A6E2F81156121F91C4
quod:00E0BFF8	00000075	C	7001D9B276F3A93DE9EC4D62A0197E2152126C79AC4ABCAB3F445C1E5514B831A0654C1DA14EB319566D9DF5DC5F6DD35A435F1E7077B3D71A86
quod:00E0C070	00000085	C	7001D9B276F3A93DE9EC4D62A0197E2152126C79AC4ABCAB3F449BA40C2B410578EDAD0FA001D81E85BABF29A5FFCC551D9B59590539742804B8C28BA35A9A18971A
quod:00E0C0F8	00000075	C	7001D9B276F3A93DE9EC4D62A0197E2152126C79AC4ABCAB3F4489CF5C256784AD8136204FC72780CE95F122FC7D3C02A35C4E83841836863930
quod:00E0C170	00000085	C	7001D9B276F3A93DE9EC4D62A0197E2152126C79AC4ABCAB3F447CA2232CC03D2B2FB91C2A55442B4EC596F5925B99D35DDA2DBF2D411618E8F0ED486826C3FCC491
quod:00E0C1F8	00000095	C	7001D9B276F3A93DE9EC4D62A0197E2152126C79AC4ABCAB3F44E9D79F674B70F35CFC184D3B03D6479507F946CD5D33C252C0F9CD933FF8BAB699D8ED4F1E93F4A6E2F81156121F91C4
quod:00E0C290	00000045	C	700146B5CC1F9D32F8680D8AEB4A40587E630B4033029CB4992B260DB83065AD99BA
quod:00E0C2D8	000000AF	C	7001E71D5430DDD04E7A0D8AEB4A40587E630B4033029CB4992BA09B472E448E81006DBDCC705C4824AC2272BC777948D945E8E7D7DA7C05060D{%0X}859675301951CE438AC10258AACE00F6{%0X}260D89185B91BF8F
quod:00E0C388	00000065	C	700126C4639E03F9C47B0829FD8223519C3345A02E3AF616331BDA9F6841DDC894CC1E40FB4847CD102D06E90A30F59D239B
quod:00E0C3F0	00000055	C	700110EA96635EEE6BCDBCD8BF5696DBA9BA7F2EB9FAB1AD5AA4E1DA277DD75A05421E42E0BD22C39328
quod:00E0C448	000000D5	C	700110EA96635EEE6BCDBC0E1B3601BBD1F0B7BDB3D942695EBEEDBFECA9946C94113882B1FF0F57DDC5C5F1A66C6165B8EE6AF106A79A8F8CB056382B6DE78C2FC1EE96459CAC5A8AFDDFF2B703C3FDD25E9AE123A8CB4343C2C090C1279A777796D197F5E7E519A4CD
quod:00E0C520	00000045	C	700110EA96635EEE6BCDBCD8BF5696DBA9BAA686EA80F9F99E94A8500D4A441B3E70
quod:00E0C568	00000065	C	700110EA96635EEE6BCD4990C51081939A4CB06D7EAF12F426E4CF432640785274F11DF82A0F7BCD9A6294710DB4ED1F7000
quod:00E0C5D0	00000065	C	7001FDE5560E488D855410295F71D3129DB7BBAA958BC0C286B6B675FB6021FE59452C8A6E6EC604BFECBFAD66B406B0E1CE
quod:00E0C638	00000095	C	7001FDE5560E488D855410295F71D3129DB7BBAA958BC0C286B6B675FB6021FE5945FF8F2C1D695215263DB7BCA8350BE850BC52DBB4A93236871AAEF6C2DCF973377EEFE950C9D841AA
quod:00E0C6D0	00000065	C	700110EA96635EEE6BCDA09DFFC0EF375F90DFC303AE0EBD23350D1F68B0412F2E8BEA8D4AF0AA8E45441E42E0BD22C39328
quod:00E0C750	00000010	C	.?AVexception@@
quod:00E0C768	00000016	C	.?AVlogic_error@std@@
quod:00E0C788	00000017	C	.?AVlength_error@std@@
quod:00E0C7A8	00000017	C	.?AVout_of_range@std@@
quod:00E0C7D0	0000001A	C	[ YbeqCR Qryhkr ] ol lbqn
quod:00E0C7EA	00000019	C	[ YbeqCR Qhzcre Freire ]
quod:00E0C803	0000001C	C	[ YbeqCR Qryhkr o ] ol lbqn
quod:00E0C81F	00000007	C	#32770
quod:00E0C82A	00000009	C	18467-41
quod:00E0C833	0000000B	C	\\\\.\\ertzba
quod:00E0C83E	0000000C	C	\\\\.\\svyrzba
quod:00E0C84A	00000013	C	\\\\.\\Tybony\\SVYRZBA
quod:00E0C85E	0000000A	C	\\\\.\\agvpr
quod:00E0C868	00000009	C	\\\\.\\fvpr
quod:00E0C872	0000000A	C	\\\\.\\flfre
quod:00E0C87D	00000008	C	BYYLQOT
quod:00E0C885	0000000B	C	GVqnJvaqbj
quod:00E0C890	00000011	C	Flfre [Pgey+S12]
quod:00E0C8A1	00000010	C	JvfcJvaqbjPynff
quod:00E0C8B1	0000000B	C	Nagv-Oynkk
quod:00E0C8BC	0000000F	C	GuhaqreEG6Znva
quod:00E0C8CB	00000014	C	Fgnesbepr Avtugzner
quod:00E0C8DF	00000007	C	#32770
quod:00E0C8E6	00000010	C	Iveghny-PQ-Uvqr
quod:00E0C8F6	0000000E	C	FGNESHPX GBBY
quod:00E0C904	00000007	C	#32770
quod:00E0C90B	00000027	C	Shpxre bs PQEBZ Cebgrpgvbaf i0.81 Orgn
quod:00E0C932	00000007	C	GSbez1
quod:00E0C939	00000027	C	Shpxre bs PQEBZ Cebgrpgvbaf i0.83 Orgn
quod:00E0C960	00000008	C	FE7Fgbc
quod:00E0C968	0000000F	C	GuhaqreEG6Znva
quod:00E0C977	00000009	C	Frggvatf
quod:00E0C980	00000011	C	GuhaqreEG6SbezQP
quod:00E0C991	00000011	C	Trareny Frggvatf
quod:00E0C9A2	00000010	C	GuhaqreEG6Senzr
quod:00E0C9B2	0000000B	C	Svsgu tnzr
quod:00E0C9BD	00000010	C	OhfGenpr Fgnghf
quod:00E0C9CD	00000007	C	#32770
quod:00E0C9D4	00000013	C	Rahzrengr Pbhagre:
quod:00E0C9E7	00000007	C	Fgngvp
quod:00E0C9EE	0000000C	C	Qvfnoyr Ybt
quod:00E0C9FA	00000007	C	Ohggba
quod:00E0CA01	00000010	C	FnsrQvfp4 Uvqre
quod:00E0CA11	0000000D	C	GNccyvpngvba
quod:00E0CA34	0000000B	C	2005 FXHYY
quod:00E0CA3F	00000007	C	GSbez1
quod:00E0CA46	00000016	C	NCVZbavgbe Ol Ebuvgno
quod:00E0CA5C	00000032	C	Svyr Zbavgbe - Flfvagreanyf: jjj.flfvagreanyf.pbz
quod:00E0CA8E	0000000D	C	SvyrZbaPynff
quod:00E0CA9B	0000000F	C	Ce0g.Fg0c i1.0
quod:00E0CAAA	0000000C	C	FlfNanylmre
quod:00E0CAB6	0000000A	C	NcvYbttre
quod:00E0CAC0	0000003B	C	Cebprff Nanylmre - evtug pyvpx ba n cebprff gb npprff zrah
quod:00E0CAFB	0000000A	C	favss_uvg
quod:00E0CB05	00000021	C	FlfNanylmre Pbasvthengvba Jvmneq
quod:00E0CB26	00000022	C	CROebjfr Cebsrffvbany Vagrenpgvir
quod:00E0CB48	0000000A	C	GZnvaSbez
quod:00E0CB52	00000008	C	byylqot
quod:00E0CB5A	0000000B	C	gvqnjvaqbj
quod:00E0CB69	0000001B	C	[pch - znva guernq, zbqhyr
quod:00E0CB84	0000002D	C	zbavgbe - flfvagreanyf: jjj.flfvagreanyf.pbz
quod:00E0CBB1	0000001E	C	xnxrrjner nccyvpngvba zbavgbe
quod:00E0DAF4	00000035	C	This program must be run under Microsoft Windows.\r\n$
quod:00E0E700	0000002B	C	Borland C++ - Copyright 1995 Borland Intl.
quod:00E0E839	0000002D	C	!This program cannot be run in DOS mode.\r\r\n$
quod:00E0E9CC	00000006	C	.text
quod:00E148DC	00000017	C	__GLOBAL_HEAP_SELECTED
quod:00E148F4	00000015	C	__MSVCRT_HEAP_SELECT
quod:00E1490C	0000000F	C	runtime error 
quod:00E14920	0000000E	C	TLOSS error\r\n
quod:00E14930	0000000D	C	SING error\r\n
quod:00E14940	0000000F	C	DOMAIN error\r\n
quod:00E14950	00000025	C	R6028\r\n- unable to initialize heap\r\n
quod:00E14978	00000035	C	R6027\r\n- not enough space for lowio initialization\r\n
quod:00E149B0	00000035	C	R6026\r\n- not enough space for stdio initialization\r\n
quod:00E149E8	00000026	C	R6025\r\n- pure virtual function call\r\n
quod:00E14A10	00000035	C	R6024\r\n- not enough space for _onexit/atexit table\r\n
quod:00E14A48	00000029	C	R6019\r\n- unable to open console device\r\n
quod:00E14A74	00000021	C	R6018\r\n- unexpected heap error\r\n
quod:00E14A98	0000002D	C	R6017\r\n- unexpected multithread lock error\r\n
quod:00E14AC8	0000002C	C	R6016\r\n- not enough space for thread data\r\n
quod:00E14AF4	00000021	C	\r\nabnormal program termination\r\n
quod:00E14B18	0000002C	C	R6009\r\n- not enough space for environment\r\n
quod:00E14B44	0000002A	C	R6008\r\n- not enough space for arguments\r\n
quod:00E14B70	00000025	C	R6002\r\n- floating point not loaded\r\n
quod:00E14B98	00000025	C	Microsoft Visual C++ Runtime Library
quod:00E14BC4	0000001A	C	Runtime Error!\n\nProgram: 
quod:00E14BE4	00000017	C	<program name unknown>
quod:00E14C44	00000013	C	GetLastActivePopup
quod:00E14C58	00000010	C	GetActiveWindow
quod:00E14C68	0000000C	C	MessageBoxA
quod:00E14C74	0000000B	C	user32.dll
quod:00E14CB8	00000014	C	dddd, MMMM dd, yyyy
quod:00E14CCC	00000007	C	M/d/yy
quod:00E14CDC	00000009	C	December
quod:00E14CE8	00000009	C	November
quod:00E14CF4	00000008	C	October
quod:00E14CFC	0000000A	C	September
quod:00E14D08	00000007	C	August
quod:00E14D20	00000006	C	April
quod:00E14D28	00000006	C	March
quod:00E14D30	00000009	C	February
quod:00E14D3C	00000008	C	January
quod:00E14D80	00000007	C	Friday
quod:00E14D88	00000009	C	Thursday
quod:00E14D94	0000000A	C	Wednesday
quod:00E14DA0	00000008	C	Tuesday
quod:00E14DA8	00000007	C	Monday
quod:00E14DB0	00000007	C	Sunday
quod:00E14DD4	00000016	C	SunMonTueWedThuFriSat
quod:00E14DEC	00000025	C	JanFebMarAprMayJunJulAugSepOctNovDec
quod:00E14F54	0000000D	C	tProcAddress
quod:00E14F64	00000011	C	GetModuleHandleA
quod:00E14F78	0000000E	C	GetDriveTypeA
quod:00E14F86	0000000D	C	KERNEL32.dll
quod:00E14F96	00000011	C	WOWGetVDMPointer
quod:00E14FA8	0000000A	C	WOW32.dll
quod:00E14FB4	00000010	C	GetCommandLineA
quod:00E14FC8	00000009	C	tVersion
quod:00E14FD4	0000000C	C	ExitProcess
quod:00E14FE4	0000000F	C	rminateProcess
quod:00E14FF6	00000012	C	GetCurrentProcess
quod:00E1500A	00000013	C	GetCurrentThreadId
quod:00E15020	0000000C	C	TlsSetValue
quod:00E150B4	00000016	C	DeleteCriticalSection
quod:00E150CC	00000013	C	GetModuleFileNameA
quod:00E150E2	00000018	C	FreeEnvironmentStringsA
quod:00E150FC	00000018	C	FreeEnvironmentStringsW
quod:00E15118	00000012	C	deCharToMultiByte
quod:00E1512C	00000016	C	GetEnvironmentStrings
quod:00E15144	00000017	C	GetEnvironmentStringsW
quod:00E15160	00000016	C	tEnvironmentVariableA
quod:00E15178	0000000E	C	GetVersionExA
quod:00E15188	0000000C	C	HeapDestroy
quod:00E15198	00000009	C	apCreate
quod:00E151A4	0000000C	C	VirtualFree
quod:00E151B4	00000007	C	apFree
quod:00E151C0	00000008	C	iteFile
quod:00E151CC	00000018	C	itializeCriticalSection
quod:00E151E6	00000015	C	EnterCriticalSection
quod:00E15200	00000013	C	aveCriticalSection
quod:00E15218	00000008	C	apAlloc
quod:00E15222	0000000A	C	GetCPInfo
quod:00E1522E	00000007	C	GetACP
quod:00E15238	00000009	C	GetOEMCP
quod:00E15244	0000000D	C	VirtualAlloc
quod:00E15254	0000000C	C	HeapReAlloc
quod:00E15264	0000000B	C	adLibraryA
quod:00E15274	00000008	C	lUnwind
quod:00E15280	00000012	C	ltiByteToWideChar
quod:00E15294	0000000D	C	LCMapStringA
quod:00E152A4	0000000D	C	LCMapStringW
quod:00E152B4	0000000F	C	GetStringTypeA
quod:00E152D8	00000015	C	InterlockedDecrement
quod:00E152F0	00000015	C	InterlockedIncrement
quod:00E1581C	00000009	C	QT_Thunk
quod:00E15828	00000009	C	Kernel32
quod:00E15834	00000007	C	PutACC
quod:00E1583C	00000007	C	GetACC
quod:00E15844	0000000A	C	pid16.dll
quod:00E18A85	0000000A	C	>3?J?b?u?
quod:00E18CA9	00000014	C	1$1,1L1\\1l1p3t3x3|3
quod:00E19929	0000002D	C	!This program cannot be run in DOS mode.\r\r\n$
quod:00E19AA4	00000006	C	.text
quod:00E1AC46	0000000B	C	dont panic
quod:00E1AD28	00000013	C	lInitUnicodeString
quod:00E1AD50	00000015	C	IoCreateSymbolicLink
quod:00E1AD68	0000000F	C	IoDeleteDevice
quod:00E1AD7C	00000011	C	fCompleteRequest
quod:00E1AD90	00000011	C	MmIsAddressValid
quod:00E1ADA4	00000015	C	IoDeleteSymbolicLink
quod:00E1ADBC	00000020	C	PsSetCreateProcessNotifyRoutine
quod:00E1ADE0	00000019	C	I386AllocateGdtSelectors
quod:00E1ADFC	00000015	C	KeI386SetGdtSelector
quod:00E1AE14	0000001A	C	KeI386ReleaseGdtSelectors
quod:00E1AE2E	0000000D	C	NTOSKRNL.EXE
quod:00E1B259	0000002D	C	!This program cannot be run in DOS mode.\r\r\n$
quod:00E1C669	00000017	C	VxD sony_ssm (VtoolsD)
quod:00E1C78C	00000016	C	 1995, Company Name. 
quod:00E1C7A9	0000000D	C	InternalName
quod:00E1C7B9	00000008	C	DEVNAME
quod:00E1C7C5	0000000C	C	FileVersion
quod:00E1C7D1	0000000D	C	Version 1.00
quod:00E1C7E5	00000010	C	FileDescription
quod:00E1C7F5	00000015	C	VxD File Description
quod:00E1C96C	00000010	C	.?AVtype_info@@
quod:00E1D300	0000000C	C	logging.txt
quod:00E1D7B1	0000002D	C	!This program cannot be run in DOS mode.\r\r\n$
quod:00E1D96C	00000006	C	.text
quod:00E368FC	0000000D	C	%s error: %d
quod:00E3690C	0000000C	C	UserAccess7
quod:00E36918	00000011	C	SetServiceStatus
quod:00E3692C	0000000A	C	%s (0x%x)
quod:00E36938	0000001B	C	OpenSCManager failed - %s\n
quod:00E36954	0000001B	C	CreateService failed - %s\n
quod:00E36970	0000000F	C	%s installed.\n
quod:00E36980	0000001B	C	Unable to install %s - %s\n
quod:00E3699C	00000021	C	SecuROM User Access Service (V7)
quod:00E369C0	00000019	C	OpenService failed - %s\n
quod:00E369DC	0000001B	C	DeleteService failed - %s\n
quod:00E369F8	0000000D	C	%s removed.\n
quod:00E36A08	00000015	C	\n%s failed to stop.\n
quod:00E36A20	0000000E	C	\n%s stopped.\n
quod:00E36A34	0000000D	C	Stopping %s.
quod:00E36A44	00000020	C	Failed to process request pipe.
quod:00E36A64	00000025	C	StartServiceCtrlDispatcher() failed.
quod:00E36A8C	00000028	C	StartServiceCtrlDispatcher() succeeded.
quod:00E36AB4	0000002E	C	\n\nstarting service (may take some seconds)...
quod:00E36AE4	0000002C	C	%s -remove           to remove the service\n
quod:00E36B10	0000002D	C	%s -install          to install the service\n
quod:00E36B40	00000006	C	%s \n\n
quod:00E36B48	00000023	C	%s: invalid parameter '%s', exit.\n
quod:00E36B6C	00000007	C	remove
quod:00E36B74	00000017	C	installing service...\n
quod:00E36B8C	00000008	C	install
quod:00E36B94	00000018	C	\\\\.\\pipe\\UserAccess7Req
quod:00E36BAC	0000001F	C	\\\\.\\pipe\\UserAccess7Reply-%08x
quod:00E36BD4	00000013	C	vector<T> too long
quod:00E37CEC	00000014	C	SetupDiRemoveDevice
quod:00E37D00	00000022	C	SetupDiGetDeviceRegistryPropertyA
quod:00E37D24	00000016	C	SetupDiEnumDeviceInfo
quod:00E37D3C	0000001D	C	SetupDiDestroyDeviceInfoList
quod:00E37D5C	00000015	C	SetupDiGetClassDevsA
quod:00E37D74	0000000D	C	SETUPAPI.DLL
quod:00E37D94	00000009	C	drivers\\
quod:00E37DA4	0000000A	C	ImagePath
quod:00E37DB0	00000023	C	SYSTEM\\CurrentControlSet\\Services\\
quod:00E37DD4	0000000A	C	blackhole
quod:00E37DE0	0000000C	C	MessageBoxA
quod:00E37DEC	0000000D	C	KERNEL32.dll
quod:00E37DFC	0000000D	C	LoadLibraryA
quod:00E37E0C	0000000F	C	GetProcAddress
quod:00E37E1C	0000000C	C	FreeLibrary
quod:00E37E28	0000000F	C	CorExitProcess
quod:00E37E38	0000000C	C	mscoree.dll
quod:00E37E7C	00000012	C	Unknown exception
quod:00E37ED4	00000008	C	\b`h````
quod:00E37F08	00000007	C	(null)
quod:00E37F64	0000000F	C	DOMAIN error\r\n
quod:00E37F74	000000A2	C	R6029\r\n- This application cannot run using the active version of the Microsoft .NET Runtime\nPlease contact the application's support team for more information.\r\n
quod:00E38018	00000025	C	R6028\r\n- unable to initialize heap\r\n
quod:00E38040	00000035	C	R6027\r\n- not enough space for lowio initialization\r\n
quod:00E38078	00000035	C	R6026\r\n- not enough space for stdio initialization\r\n
quod:00E380B0	00000026	C	R6025\r\n- pure virtual function call\r\n
quod:00E380D8	00000035	C	R6024\r\n- not enough space for _onexit/atexit table\r\n
quod:00E38110	00000029	C	R6019\r\n- unable to open console device\r\n
quod:00E3813C	00000021	C	R6018\r\n- unexpected heap error\r\n
quod:00E38160	0000002D	C	R6017\r\n- unexpected multithread lock error\r\n
quod:00E38190	0000002C	C	R6016\r\n- not enough space for thread data\r\n
quod:00E381BC	00000096	C	\r\nThis application has requested the Runtime to terminate it in an unusual way.\nPlease contact the application's support team for more information.\r\n
quod:00E38254	0000002C	C	R6009\r\n- not enough space for environment\r\n
quod:00E38280	0000002A	C	R6008\r\n- not enough space for arguments\r\n
quod:00E382AC	00000025	C	R6002\r\n- floating point not loaded\r\n
quod:00E382D4	00000025	C	Microsoft Visual C++ Runtime Library
quod:00E38300	0000001A	C	Runtime Error!\n\nProgram: 
quod:00E38320	00000017	C	<program name unknown>
quod:00E383B4	00000006	C	e+000
quod:00E383D4	0000001A	C	IsProcessorFeaturePresent
quod:00E383F0	00000009	C	KERNEL32
quod:00E38940	00000018	C	GetProcessWindowStation
quod:00E38958	0000001A	C	GetUserObjectInformationA
quod:00E38974	00000013	C	GetLastActivePopup
quod:00E38988	00000010	C	GetActiveWindow
quod:00E38998	0000000B	C	user32.dll
quod:00E389CC	000000A0	C	A buffer overrun has been detected which has corrupted the program's\ninternal state.  The program cannot safely continue execution and must\nnow be terminated.\n
quod:00E38A6C	00000019	C	Buffer overrun detected!
quod:00E38A8C	000000B1	C	A security error of unknown cause has been detected which has\ncorrupted the program's internal state.  The program cannot safely\ncontinue execution and must now be terminated.\n
quod:00E38B40	00000023	C	Unknown security failure detected!
quod:00E38BB4	00000018	C	invalid string position
quod:00E38BCC	00000010	C	string too long
quod:00E39156	00000016	C	AdjustTokenPrivileges
quod:00E39170	00000012	C	tTokenInformation
quod:00E39184	00000011	C	OpenProcessToken
quod:00E39198	00000016	C	DeregisterEventSource
quod:00E391B0	0000000D	C	ReportEventA
quod:00E391C0	00000015	C	RegisterEventSourceA
quod:00E391D8	00000011	C	SetServiceStatus
quod:00E391EC	00000013	C	CloseServiceHandle
quod:00E39202	0000000F	C	CreateServiceA
quod:00E39214	0000000F	C	OpenSCManagerA
quod:00E39226	0000000E	C	DeleteService
quod:00E39238	00000011	C	eryServiceStatus
quod:00E3924C	0000000F	C	ControlService
quod:00E39260	0000000B	C	enServiceA
quod:00E39270	0000001A	C	gisterServiceCtrlHandlerA
quod:00E3928C	0000001C	C	StartServiceCtrlDispatcherA
quod:00E392AC	00000018	C	tSecurityDescriptorDacl
quod:00E392C8	0000001B	C	itializeSecurityDescriptor
quod:00E392E4	0000000D	C	ADVAPI32.dll
quod:00E392F4	0000000C	C	CloseHandle
quod:00E39304	00000010	C	tCurrentProcess
quod:00E39350	00000013	C	GetModuleFileNameA
quod:00E3936E	0000000D	C	CreateEventA
quod:00E39380	00000007	C	tEvent
quod:00E3938A	00000014	C	DisconnectNamedPipe
quod:00E393A0	00000011	C	FlushFileBuffers
quod:00E393B4	0000000A	C	WriteFile
quod:00E393C0	00000014	C	GetOverlappedResult
quod:00E393D8	00000015	C	itForMultipleObjects
quod:00E393F0	00000009	C	ReadFile
quod:00E393FC	0000000B	C	ResetEvent
quod:00E3940A	0000000D	C	CreateThread
quod:00E3941A	00000011	C	ConnectNamedPipe
quod:00E3942E	00000011	C	CreateNamedPipeA
quod:00E39444	00000016	C	tNamedPipeHandleState
quod:00E3945C	0000000F	C	WaitNamedPipeA
quod:00E3946E	0000000C	C	CreateFileA
quod:00E3947C	00000012	C	GetExitCodeThread
quod:00E39490	00000014	C	WaitForSingleObject
quod:00E394A8	00000016	C	eryPerformanceCounter
quod:00E394C0	0000000C	C	DeleteFileA
quod:00E394F0	00000014	C	GetSystemDirectoryA
quod:00E39508	0000000F	C	tModuleHandleA
quod:00E3951C	0000000D	C	rtualProtect
quod:00E3952C	0000000C	C	ExitProcess
quod:00E3953C	0000000F	C	rminateProcess
quod:00E39550	00000007	C	apFree
quod:00E3955C	00000008	C	apAlloc
quod:00E39568	0000000E	C	tCommandLineA
quod:00E39578	0000000E	C	GetVersionExA
quod:00E39588	0000000A	C	RtlUnwind
quod:00E39594	0000000F	C	RaiseException
quod:00E395A8	00000016	C	tSystemTimeAsFileTime
quod:00E395C0	0000000C	C	HeapDestroy
quod:00E39628	00000019	C	UnhandledExceptionFilter
quod:00E39644	00000018	C	FreeEnvironmentStringsA
quod:00E39660	00000014	C	tEnvironmentStrings
quod:00E39676	00000018	C	FreeEnvironmentStringsW
quod:00E39690	00000014	C	WideCharToMultiByte
quod:00E396A8	00000015	C	tEnvironmentStringsW
quod:00E396C0	0000000F	C	SetHandleCount
quod:00E396D4	0000000A	C	tFileType
quod:00E396E0	00000010	C	GetStartupInfoA
quod:00E396F4	0000001A	C	tUnhandledExceptionFilter
quod:00E39710	0000000D	C	LCMapStringA
quod:00E39720	00000014	C	MultiByteToWideChar
quod:00E39738	0000000B	C	MapStringW
quod:00E39748	0000000D	C	tFilePointer
quod:00E39758	00000009	C	HeapSize
quod:00E39764	00000007	C	GetACP
quod:00E39770	00000007	C	tOEMCP
quod:00E3977A	0000000A	C	GetCPInfo
quod:00E39788	00000012	C	terlockedExchange
quod:00E3979C	0000000D	C	VirtualQuery
quod:00E397AC	0000000D	C	IsBadReadPtr
quod:00E397BC	0000000D	C	IsBadCodePtr
quod:00E397CC	0000000F	C	GetStringTypeA
quod:00E397E0	0000000D	C	tStringTypeW
quod:00E397F0	0000000F	C	GetLocaleInfoA
quod:00E39804	0000000C	C	tSystemInfo
quod:00E39814	0000000B	C	tStdHandle
quod:00E39824	0000000B	C	tTickCount
quod:00E39834	00000011	C	tCurrentThreadId
quod:00E39848	00000014	C	GetCurrentProcessId
quod:00E3985C	0000000D	C	KERNEL32.dll
quod:00E3986A	0000000B	C	USER32.dll
quod:00E39878	00000011	C	RegQueryValueExA
quod:00E3988C	0000000E	C	RegOpenKeyExA
quod:00E3989C	0000000E	C	StartServiceA
quod:00E3A7C0	00000010	C	.?AVexception@@
quod:00E3A7D8	00000016	C	.?AVlogic_error@std@@
quod:00E3A7F8	00000017	C	.?AVlength_error@std@@
quod:00E3B62C	0000000C	C	logging.txt
quod:00E3BA6C	00000010	C	.?AVtype_info@@
quod:00E3C408	00000017	C	.?AVout_of_range@std@@
quod:00E541F1	0000002D	C	!This program cannot be run in DOS mode.\r\r\n$
quod:00E543A4	00000006	C	.text
quod:00E6A460	0000000D	C	</MESSAGES>\n
quod:00E6A474	0000000C	C	<MESSAGES>\n
quod:00E6A488	0000000E	C	SECUEXP_MUTEX
quod:00E6A784	00000011	C	\\StringFileInfo\\
quod:00E6A798	00000009	C	%04x%04x
quod:00E6A7A4	00000019	C	\\VarFileInfo\\Translation
quod:00E6A7CC	00000006	C	%s\\%s
quod:00E6A868	0000000B	C	%s\\Drivers
quod:00E6A9BC	00000013	C	vector<T> too long
quod:00E6A9EC	0000000D	C	Thread32Next
quod:00E6A9FC	0000000E	C	Thread32First
quod:00E6AA0C	0000000D	C	Module32Next
quod:00E6AA1C	0000000E	C	Module32First
quod:00E6AA2C	0000000E	C	Process32Next
quod:00E6AA3C	0000000F	C	Process32First
quod:00E6AA4C	00000019	C	CreateToolhelp32Snapshot
quod:00E6AA68	0000000D	C	Kernel32.dll
quod:00E6ABBC	0000000A	C	 %s (%s)\n
quod:00E6ABC8	00000006	C	%s%s 
quod:00E6AF40	00000027	C	{6AFFED6A-A88F-42c4-89EC-62DE2A665811}
quod:00E6B07C	0000000E	C	RevisionLevel
quod:00E6B08C	0000000D	C	Manufacturer
quod:00E6B09C	0000000A	C	ProductId
quod:00E6B0A8	0000001D	C	CurrentDriveLetterAssignment
quod:00E6B0C8	00000006	C	CDROM
quod:00E6B0D0	00000006	C	Class
quod:00E6B0D8	00000008	C	ENUM\\%s
quod:00E6B0E0	00000006	C	SCSI\\
quod:00E6B0E8	0000000C	C	HardWareKey
quod:00E6B0F4	00000014	C	Config Manager\\Enum
quod:00E6B108	00000008	C	\\\\.\\%c:
quod:00E6B2E4	00000012	C	SendASPI32Command
quod:00E6B2F8	0000000D	C	wnaspi32.dll
quod:00E6B308	00000015	C	GetASPI32SupportInfo
quod:00E6B320	00000007	C	%s%02X
quod:00E6B328	0000000F	C	IsWow64Process
quod:00E6B610	0000000C	C	MessageBoxA
quod:00E6B61C	0000000D	C	KERNEL32.dll
quod:00E6B62C	0000000C	C	CloseHandle
quod:00E6B638	00000012	C	GetCurrentProcess
quod:00E6B64C	00000011	C	GetCurrentThread
quod:00E6B660	0000000D	C	GetLastError
quod:00E6B670	0000000E	C	RegOpenKeyExA
quod:00E6B680	0000000D	C	ADVAPI32.dll
quod:00E6B690	00000011	C	RegQueryValueExA
quod:00E6B6A4	0000000C	C	RegCloseKey
quod:00E6B6B0	00000010	C	OpenThreadToken
quod:00E6B6C0	00000011	C	OpenProcessToken
quod:00E6B6D4	00000014	C	GetTokenInformation
quod:00E6B6E8	00000019	C	AllocateAndInitializeSid
quod:00E6B704	00000009	C	EqualSid
